tweet_id,name,stage,rating_numerator,rating_denominator
787397959788929025,Moose,None,11,10
787397959788929025,Moose,None,11,10
787397959788929025,Moose,None,11,10
787397959788929025,Moose,None,11,10
787322443945877504,Lincoln,None,10,10
787322443945877504,Lincoln,None,10,10
787322443945877504,Lincoln,None,10,10
787322443945877504,Lincoln,None,10,10
786963064373534720,Rory,None,12,10
786963064373534720,Rory,None,12,10
786963064373534720,Rory,None,12,10
786963064373534720,Rory,None,12,10
786709082849828864,Logan,None,75,10
786709082849828864,Logan,None,75,10
786709082849828864,Logan,None,75,10
786709082849828864,Logan,None,75,10
786664955043049472,None,None,12,10
786664955043049472,None,None,12,10
786664955043049472,None,None,12,10
786664955043049472,None,None,12,10
786595970293370880,Dale,None,11,10
786595970293370880,Dale,None,11,10
786595970293370880,Dale,None,11,10
786595970293370880,Dale,None,11,10
786363235746385920,Rizzo,doggo,13,10
786363235746385920,Rizzo,None,13,10
786363235746385920,Rizzo,None,13,10
786363235746385920,Rizzo,None,13,10
786233965241827333,Mattie,None,11,10
786233965241827333,Mattie,None,11,10
786233965241827333,Mattie,None,11,10
786233965241827333,Mattie,None,11,10
786036967502913536,Scout,None,11,10
786036967502913536,Scout,None,11,10
786036967502913536,Scout,None,11,10
786036967502913536,Scout,None,11,10
785927819176054784,Lucy,None,12,10
785927819176054784,Lucy,None,12,10
785927819176054784,Lucy,None,12,10
785927819176054784,Lucy,None,12,10
785872687017132033,Rusty,None,12,10
785872687017132033,Rusty,None,12,10
785872687017132033,Rusty,None,12,10
785872687017132033,Rusty,None,12,10
785639753186217984,Pinot,doggo,10,10
785639753186217984,Pinot,None,10,10
785639753186217984,Pinot,pupper,10,10
785639753186217984,Pinot,None,10,10
785533386513321988,Dallas,None,11,10
785533386513321988,Dallas,None,11,10
785533386513321988,Dallas,None,11,10
785533386513321988,Dallas,None,11,10
785264754247995392,Doc,None,12,10
785264754247995392,Doc,None,12,10
785264754247995392,Doc,None,12,10
785264754247995392,Doc,None,12,10
785170936622350336,Hero,None,11,10
785170936622350336,Hero,None,11,10
785170936622350336,Hero,None,11,10
785170936622350336,Hero,None,11,10
784826020293709826,Rusty,None,13,10
784826020293709826,Rusty,None,13,10
784826020293709826,Rusty,None,13,10
784826020293709826,Rusty,None,13,10
784517518371221505,Frankie,None,11,10
784517518371221505,Frankie,None,11,10
784517518371221505,Frankie,None,11,10
784517518371221505,Frankie,None,11,10
784431430411685888,Stormy,None,12,10
784431430411685888,Stormy,None,12,10
784431430411685888,Stormy,None,12,10
784431430411685888,Stormy,None,12,10
783839966405230592,Riley,None,13,10
783839966405230592,Riley,None,13,10
783839966405230592,Riley,None,13,10
783839966405230592,Riley,None,13,10
783821107061198850,Mairi,None,12,10
783821107061198850,Mairi,None,12,10
783821107061198850,Mairi,None,12,10
783821107061198850,Mairi,None,12,10
783695101801398276,Loomis,None,12,10
783695101801398276,Loomis,None,12,10
783695101801398276,Loomis,None,12,10
783695101801398276,Loomis,None,12,10
783466772167098368,Finn,None,11,10
783466772167098368,Finn,None,11,10
783466772167098368,Finn,None,11,10
783466772167098368,Finn,None,11,10
783391753726550016,Godi,None,13,10
783391753726550016,Godi,None,13,10
783391753726550016,Godi,None,13,10
783391753726550016,Godi,None,13,10
783347506784731136,Kenny,None,11,10
783347506784731136,Kenny,None,11,10
783347506784731136,Kenny,None,11,10
783347506784731136,Kenny,None,11,10
783334639985389568,Dave,None,12,10
783334639985389568,Dave,None,12,10
783334639985389568,Dave,None,12,10
783334639985389568,Dave,None,12,10
783085703974514689,Earl,None,11,10
783085703974514689,Earl,None,11,10
783085703974514689,Earl,None,11,10
783085703974514689,Earl,None,11,10
782969140009107456,Cali,None,12,10
782969140009107456,Cali,None,12,10
782969140009107456,Cali,None,12,10
782969140009107456,Cali,None,12,10
782747134529531904,Deacon,doggo,11,10
782747134529531904,Deacon,None,11,10
782747134529531904,Deacon,None,11,10
782747134529531904,Deacon,None,11,10
782722598790725632,Penny,None,10,10
782722598790725632,Penny,None,10,10
782722598790725632,Penny,None,10,10
782722598790725632,Penny,None,10,10
782598640137187329,Timmy,None,11,10
782598640137187329,Timmy,None,11,10
782598640137187329,Timmy,None,11,10
782598640137187329,Timmy,None,11,10
782305867769217024,Sampson,doggo,12,10
782305867769217024,Sampson,None,12,10
782305867769217024,Sampson,None,12,10
782305867769217024,Sampson,None,12,10
782021823840026624,Harper,None,12,10
782021823840026624,Harper,None,12,10
782021823840026624,Harper,None,12,10
782021823840026624,Harper,None,12,10
781955203444699136,Chipson,None,11,10
781955203444699136,Chipson,None,11,10
781955203444699136,Chipson,None,11,10
781955203444699136,Chipson,None,11,10
781661882474196992,None,None,5,10
781661882474196992,None,None,5,10
781661882474196992,None,None,5,10
781661882474196992,None,None,5,10
781524693396357120,None,None,12,10
781524693396357120,None,None,12,10
781524693396357120,None,None,12,10
781524693396357120,None,None,12,10
781251288990355457,Oakley,None,11,10
781251288990355457,Oakley,None,11,10
781251288990355457,Oakley,None,11,10
781251288990355457,Oakley,None,11,10
781163403222056960,None,None,10,10
781163403222056960,None,None,10,10
781163403222056960,None,None,10,10
781163403222056960,None,None,10,10
780931614150983680,None,None,13,10
780931614150983680,None,None,13,10
780931614150983680,None,None,13,10
780931614150983680,None,puppo,13,10
780858289093574656,Dash,None,10,10
780858289093574656,Dash,None,10,10
780858289093574656,Dash,None,10,10
780858289093574656,Dash,None,10,10
780800785462489090,Koda,None,11,10
780800785462489090,Koda,None,11,10
780800785462489090,Koda,None,11,10
780800785462489090,Koda,None,11,10
780601303617732608,Hercules,None,12,10
780601303617732608,Hercules,None,12,10
780601303617732608,Hercules,None,12,10
780601303617732608,Hercules,None,12,10
780543529827336192,None,None,12,10
780543529827336192,None,None,12,10
780543529827336192,None,None,12,10
780543529827336192,None,None,12,10
780496263422808064,Bell,None,12,10
780496263422808064,Bell,None,12,10
780496263422808064,Bell,None,12,10
780496263422808064,Bell,None,12,10
780476555013349377,None,None,12,10
780476555013349377,None,None,12,10
780476555013349377,None,None,12,10
780476555013349377,None,None,12,10
780459368902959104,Bear,None,11,10
780459368902959104,Bear,None,11,10
780459368902959104,Bear,None,11,10
780459368902959104,Bear,None,11,10
780192070812196864,None,None,11,10
780192070812196864,None,None,11,10
780192070812196864,None,None,11,10
780192070812196864,None,None,11,10
779834332596887552,Scout,None,11,10
779834332596887552,Scout,None,11,10
779834332596887552,Scout,None,11,10
779834332596887552,Scout,None,11,10
779377524342161408,None,None,12,10
779377524342161408,None,None,12,10
779377524342161408,None,pupper,12,10
779377524342161408,None,None,12,10
779056095788752897,None,None,13,10
779056095788752897,None,None,13,10
779056095788752897,None,None,13,10
779056095788752897,None,None,13,10
778990705243029504,Jay,None,11,10
778990705243029504,Jay,None,11,10
778990705243029504,Jay,None,11,10
778990705243029504,Jay,None,11,10
778748913645780993,Mya,None,11,10
778748913645780993,Mya,None,11,10
778748913645780993,Mya,None,11,10
778748913645780993,Mya,None,11,10
778650543019483137,Strider,None,10,10
778650543019483137,Strider,None,10,10
778650543019483137,Strider,None,10,10
778650543019483137,Strider,None,10,10
778624900596654080,Penny,None,11,10
778624900596654080,Penny,None,11,10
778624900596654080,Penny,None,11,10
778624900596654080,Penny,None,11,10
778408200802557953,None,None,14,10
778408200802557953,None,None,14,10
778408200802557953,None,None,14,10
778408200802557953,None,None,14,10
778396591732486144,an,None,10,10
778396591732486144,an,None,10,10
778396591732486144,an,None,10,10
778396591732486144,an,None,10,10
778383385161035776,Nala,None,13,10
778383385161035776,Nala,None,13,10
778383385161035776,Nala,None,13,10
778383385161035776,Nala,None,13,10
778286810187399168,Stanley,None,11,10
778286810187399168,Stanley,None,11,10
778286810187399168,Stanley,None,11,10
778286810187399168,Stanley,None,11,10
778039087836069888,None,None,12,10
778039087836069888,None,None,12,10
778039087836069888,None,pupper,12,10
778039087836069888,None,None,12,10
778027034220126208,Sophie,None,27,10
778027034220126208,Sophie,None,27,10
778027034220126208,Sophie,pupper,27,10
778027034220126208,Sophie,None,27,10
777885040357281792,Wesley,None,3,10
777885040357281792,Wesley,None,3,10
777885040357281792,Wesley,None,3,10
777885040357281792,Wesley,None,3,10
777684233540206592,None,None,12,10
777684233540206592,None,None,12,10
777684233540206592,None,None,12,10
777684233540206592,None,None,12,10
777641927919427584,Arnie,None,12,10
777641927919427584,Arnie,None,12,10
777641927919427584,Arnie,None,12,10
777641927919427584,Arnie,None,12,10
777621514455814149,Derek,None,12,10
777621514455814149,Derek,None,12,10
777621514455814149,Derek,None,12,10
777621514455814149,Derek,None,12,10
777189768882946048,Jeffrey,None,12,10
777189768882946048,Jeffrey,None,12,10
777189768882946048,Jeffrey,None,12,10
777189768882946048,Jeffrey,None,12,10
776819012571455488,None,None,13,10
776819012571455488,None,None,13,10
776819012571455488,None,pupper,13,10
776819012571455488,None,None,13,10
776813020089548800,Solomon,None,12,10
776813020089548800,Solomon,None,12,10
776813020089548800,Solomon,None,12,10
776813020089548800,Solomon,None,12,10
776477788987613185,Huck,None,11,10
776477788987613185,Huck,None,11,10
776477788987613185,Huck,pupper,11,10
776477788987613185,Huck,None,11,10
776218204058357768,None,None,13,10
776218204058357768,None,floofer,13,10
776218204058357768,None,None,13,10
776218204058357768,None,None,13,10
776201521193218049,O,None,10,10
776201521193218049,O,None,10,10
776201521193218049,O,None,10,10
776201521193218049,O,None,10,10
776113305656188928,Sampson,None,11,10
776113305656188928,Sampson,None,11,10
776113305656188928,Sampson,pupper,11,10
776113305656188928,Sampson,None,11,10
776088319444877312,None,None,10,10
776088319444877312,None,None,10,10
776088319444877312,None,None,10,10
776088319444877312,None,None,10,10
775898661951791106,None,doggo,12,10
775898661951791106,None,None,12,10
775898661951791106,None,pupper,12,10
775898661951791106,None,None,12,10
775842724423557120,Blue,None,12,10
775842724423557120,Blue,None,12,10
775842724423557120,Blue,None,12,10
775842724423557120,Blue,None,12,10
775733305207554048,Anakin,doggo,11,10
775733305207554048,Anakin,None,11,10
775733305207554048,Anakin,None,11,10
775733305207554048,Anakin,None,11,10
775729183532220416,None,None,13,10
775729183532220416,None,None,13,10
775729183532220416,None,None,13,10
775729183532220416,None,None,13,10
775364825476165632,Finley,doggo,11,10
775364825476165632,Finley,None,11,10
775364825476165632,Finley,None,11,10
775364825476165632,Finley,None,11,10
775085132600442880,Tucker,None,13,10
775085132600442880,Tucker,None,13,10
775085132600442880,Tucker,None,13,10
775085132600442880,Tucker,None,13,10
774757898236878852,Finley,None,12,10
774757898236878852,Finley,None,12,10
774757898236878852,Finley,None,12,10
774757898236878852,Finley,None,12,10
774639387460112384,Sprinkles,None,10,10
774639387460112384,Sprinkles,None,10,10
774639387460112384,Sprinkles,None,10,10
774639387460112384,Sprinkles,None,10,10
774314403806253056,None,None,14,10
774314403806253056,None,None,14,10
774314403806253056,None,None,14,10
774314403806253056,None,None,14,10
773985732834758656,Winnie,None,11,10
773985732834758656,Winnie,None,11,10
773985732834758656,Winnie,pupper,11,10
773985732834758656,Winnie,None,11,10
773922284943896577,Heinrich,None,12,10
773922284943896577,Heinrich,None,12,10
773922284943896577,Heinrich,None,12,10
773922284943896577,Heinrich,None,12,10
773704687002451968,Loki,None,12,10
773704687002451968,Loki,None,12,10
773704687002451968,Loki,None,12,10
773704687002451968,Loki,None,12,10
773670353721753600,Shakespeare,None,10,10
773670353721753600,Shakespeare,None,10,10
773670353721753600,Shakespeare,None,10,10
773670353721753600,Shakespeare,None,10,10
773547596996571136,Chelsea,None,11,10
773547596996571136,Chelsea,None,11,10
773547596996571136,Chelsea,pupper,11,10
773547596996571136,Chelsea,None,11,10
773308824254029826,Bungalo,None,12,10
773308824254029826,Bungalo,None,12,10
773308824254029826,Bungalo,None,12,10
773308824254029826,Bungalo,None,12,10
773247561583001600,Chip,None,10,10
773247561583001600,Chip,None,10,10
773247561583001600,Chip,None,10,10
773247561583001600,Chip,None,10,10
773191612633579521,Grey,None,12,10
773191612633579521,Grey,None,12,10
773191612633579521,Grey,None,12,10
773191612633579521,Grey,None,12,10
772877495989305348,None,None,11,10
772877495989305348,None,None,11,10
772877495989305348,None,None,11,10
772877495989305348,None,None,11,10
772826264096874500,Roosevelt,None,11,10
772826264096874500,Roosevelt,None,11,10
772826264096874500,Roosevelt,None,11,10
772826264096874500,Roosevelt,None,11,10
772615324260794368,Gromit,None,10,10
772615324260794368,Gromit,None,10,10
772615324260794368,Gromit,None,10,10
772615324260794368,Gromit,None,10,10
772193107915964416,Willem,None,12,10
772193107915964416,Willem,None,12,10
772193107915964416,Willem,pupper,12,10
772193107915964416,Willem,None,12,10
772152991789019136,None,None,10,10
772152991789019136,None,None,10,10
772152991789019136,None,None,10,10
772152991789019136,None,None,10,10
772117678702071809,Jack,None,12,10
772117678702071809,Jack,None,12,10
772117678702071809,Jack,None,12,10
772117678702071809,Jack,None,12,10
772114945936949249,Finn,None,10,10
772114945936949249,Finn,None,10,10
772114945936949249,Finn,None,10,10
772114945936949249,Finn,None,10,10
772102971039580160,Penny,None,11,10
772102971039580160,Penny,None,11,10
772102971039580160,Penny,None,11,10
772102971039580160,Penny,None,11,10
771770456517009408,Davey,None,11,10
771770456517009408,Davey,None,11,10
771770456517009408,Davey,None,11,10
771770456517009408,Davey,None,11,10
771500966810099713,Dakota,None,12,10
771500966810099713,Dakota,None,12,10
771500966810099713,Dakota,None,12,10
771500966810099713,Dakota,None,12,10
771380798096281600,Fizz,None,11,10
771380798096281600,Fizz,None,11,10
771380798096281600,Fizz,None,11,10
771380798096281600,Fizz,None,11,10
771171053431250945,Frankie,None,11,10
771171053431250945,Frankie,None,11,10
771171053431250945,Frankie,None,11,10
771171053431250945,Frankie,None,11,10
771136648247640064,Dixie,None,11,10
771136648247640064,Dixie,None,11,10
771136648247640064,Dixie,None,11,10
771136648247640064,Dixie,None,11,10
771102124360998913,Charlie,None,12,10
771102124360998913,Charlie,None,12,10
771102124360998913,Charlie,None,12,10
771102124360998913,Charlie,None,12,10
771014301343748096,None,None,7,10
771014301343748096,None,None,7,10
771014301343748096,None,None,7,10
771014301343748096,None,None,7,10
770787852854652928,Winston,None,10,10
770787852854652928,Winston,None,10,10
770787852854652928,Winston,None,10,10
770787852854652928,Winston,None,10,10
770772759874076672,Sebastian,None,11,10
770772759874076672,Sebastian,None,11,10
770772759874076672,Sebastian,None,11,10
770772759874076672,Sebastian,None,11,10
770655142660169732,very,None,11,10
770655142660169732,very,None,11,10
770655142660169732,very,None,11,10
770655142660169732,very,None,11,10
770414278348247044,Al,None,11,10
770414278348247044,Al,None,11,10
770414278348247044,Al,None,11,10
770414278348247044,Al,None,11,10
770293558247038976,Jackson,None,10,10
770293558247038976,Jackson,None,10,10
770293558247038976,Jackson,None,10,10
770293558247038976,Jackson,None,10,10
770093767776997377,just,doggo,12,10
770093767776997377,just,None,12,10
770093767776997377,just,pupper,12,10
770093767776997377,just,None,12,10
770069151037685760,Carbon,None,10,10
770069151037685760,Carbon,None,10,10
770069151037685760,Carbon,None,10,10
770069151037685760,Carbon,None,10,10
769940425801170949,Klein,None,12,10
769940425801170949,Klein,None,12,10
769940425801170949,Klein,None,12,10
769940425801170949,Klein,None,12,10
769695466921623552,Titan,None,13,10
769695466921623552,Titan,None,13,10
769695466921623552,Titan,None,13,10
769695466921623552,Titan,None,13,10
769212283578875904,DonDon,None,12,10
769212283578875904,DonDon,None,12,10
769212283578875904,DonDon,None,12,10
769212283578875904,DonDon,None,12,10
768970937022709760,Kirby,None,12,10
768970937022709760,Kirby,None,12,10
768970937022709760,Kirby,None,12,10
768970937022709760,Kirby,None,12,10
768855141948723200,Jesse,None,11,10
768855141948723200,Jesse,None,11,10
768855141948723200,Jesse,None,11,10
768855141948723200,Jesse,None,11,10
768609597686943744,Lou,None,10,10
768609597686943744,Lou,None,10,10
768609597686943744,Lou,None,10,10
768609597686943744,Lou,None,10,10
768596291618299904,Oakley,None,12,10
768596291618299904,Oakley,None,12,10
768596291618299904,Oakley,None,12,10
768596291618299904,Oakley,None,12,10
768473857036525572,Chevy,None,11,10
768473857036525572,Chevy,None,11,10
768473857036525572,Chevy,None,11,10
768473857036525572,Chevy,None,11,10
768193404517830656,Gerald,doggo,8,10
768193404517830656,Gerald,None,8,10
768193404517830656,Gerald,None,8,10
768193404517830656,Gerald,None,8,10
767884188863397888,Tito,None,10,10
767884188863397888,Tito,None,10,10
767884188863397888,Tito,None,10,10
767884188863397888,Tito,None,10,10
767754930266464257,Philbert,None,11,10
767754930266464257,Philbert,None,11,10
767754930266464257,Philbert,None,11,10
767754930266464257,Philbert,None,11,10
767500508068192258,Louie,None,12,10
767500508068192258,Louie,None,12,10
767500508068192258,Louie,None,12,10
767500508068192258,Louie,None,12,10
767191397493538821,None,doggo,13,10
767191397493538821,None,None,13,10
767191397493538821,None,None,13,10
767191397493538821,None,None,13,10
767122157629476866,Rupert,None,13,10
767122157629476866,Rupert,None,13,10
767122157629476866,Rupert,None,13,10
767122157629476866,Rupert,None,13,10
766793450729734144,Rufus,None,10,10
766793450729734144,Rufus,None,10,10
766793450729734144,Rufus,None,10,10
766793450729734144,Rufus,None,10,10
766693177336135680,Brudge,None,11,10
766693177336135680,Brudge,None,11,10
766693177336135680,Brudge,None,11,10
766693177336135680,Brudge,None,11,10
766423258543644672,Shadoe,None,9,10
766423258543644672,Shadoe,None,9,10
766423258543644672,Shadoe,None,9,10
766423258543644672,Shadoe,None,9,10
766313316352462849,Oscar,None,12,10
766313316352462849,Oscar,None,12,10
766313316352462849,Oscar,None,12,10
766313316352462849,Oscar,None,12,10
766078092750233600,Colby,None,12,10
766078092750233600,Colby,None,12,10
766078092750233600,Colby,None,12,10
766078092750233600,Colby,None,12,10
766069199026450432,Juno,None,12,10
766069199026450432,Juno,None,12,10
766069199026450432,Juno,None,12,10
766069199026450432,Juno,None,12,10
766008592277377025,Angel,None,11,10
766008592277377025,Angel,None,11,10
766008592277377025,Angel,None,11,10
766008592277377025,Angel,None,11,10
765719909049503744,Brat,None,12,10
765719909049503744,Brat,None,12,10
765719909049503744,Brat,None,12,10
765719909049503744,Brat,None,12,10
765669560888528897,Tove,None,12,10
765669560888528897,Tove,None,12,10
765669560888528897,Tove,None,12,10
765669560888528897,Tove,None,12,10
765395769549590528,my,None,13,10
765395769549590528,my,None,13,10
765395769549590528,my,None,13,10
765395769549590528,my,None,13,10
765371061932261376,Louie,None,11,10
765371061932261376,Louie,None,11,10
765371061932261376,Louie,pupper,11,10
765371061932261376,Louie,None,11,10
765222098633691136,Gromit,None,10,10
765222098633691136,Gromit,None,10,10
765222098633691136,Gromit,None,10,10
765222098633691136,Gromit,None,10,10
764857477905154048,Aubie,None,12,10
764857477905154048,Aubie,None,12,10
764857477905154048,Aubie,None,12,10
764857477905154048,Aubie,None,12,10
764259802650378240,Kota,None,10,10
764259802650378240,Kota,None,10,10
764259802650378240,Kota,None,10,10
764259802650378240,Kota,None,10,10
763837565564780549,Alfie,None,11,10
763837565564780549,Alfie,None,11,10
763837565564780549,Alfie,None,11,10
763837565564780549,Alfie,None,11,10
763183847194451968,Clark,None,8,10
763183847194451968,Clark,None,8,10
763183847194451968,Clark,None,8,10
763183847194451968,Clark,None,8,10
763103485927849985,Belle,None,10,10
763103485927849985,Belle,None,10,10
763103485927849985,Belle,None,10,10
763103485927849985,Belle,None,10,10
762699858130116608,Leela,None,11,10
762699858130116608,Leela,None,11,10
762699858130116608,Leela,None,11,10
762699858130116608,Leela,None,11,10
762471784394268675,Glenn,None,12,10
762471784394268675,Glenn,None,12,10
762471784394268675,Glenn,None,12,10
762471784394268675,Glenn,None,12,10
762464539388485633,Buddy,None,12,10
762464539388485633,Buddy,None,12,10
762464539388485633,Buddy,None,12,10
762464539388485633,Buddy,None,12,10
762316489655476224,Scout,None,11,10
762316489655476224,Scout,None,11,10
762316489655476224,Scout,None,11,10
762316489655476224,Scout,None,11,10
762035686371364864,None,None,14,10
762035686371364864,None,None,14,10
762035686371364864,None,None,14,10
762035686371364864,None,None,14,10
761976711479193600,Shelby,None,12,10
761976711479193600,Shelby,None,12,10
761976711479193600,Shelby,None,12,10
761976711479193600,Shelby,None,12,10
761750502866649088,None,None,10,10
761750502866649088,None,None,10,10
761750502866649088,None,None,10,10
761750502866649088,None,None,10,10
761745352076779520,None,None,11,10
761745352076779520,None,None,11,10
761745352076779520,None,None,11,10
761745352076779520,None,None,11,10
761672994376806400,None,None,10,10
761672994376806400,None,None,10,10
761672994376806400,None,None,10,10
761672994376806400,None,None,10,10
761599872357261312,Sephie,None,11,10
761599872357261312,Sephie,None,11,10
761599872357261312,Sephie,None,11,10
761599872357261312,Sephie,None,11,10
761371037149827077,None,None,13,10
761371037149827077,None,None,13,10
761371037149827077,None,None,13,10
761371037149827077,None,None,13,10
761334018830917632,Bruce,None,10,10
761334018830917632,Bruce,None,10,10
761334018830917632,Bruce,None,10,10
761334018830917632,Bruce,None,10,10
761292947749015552,Bonaparte,None,11,10
761292947749015552,Bonaparte,None,11,10
761292947749015552,Bonaparte,None,11,10
761292947749015552,Bonaparte,None,11,10
761227390836215808,Albert,None,10,10
761227390836215808,Albert,None,10,10
761227390836215808,Albert,None,10,10
761227390836215808,Albert,None,10,10
761004547850530816,Bo,None,11,10
761004547850530816,Bo,None,11,10
761004547850530816,Bo,None,11,10
761004547850530816,Bo,None,11,10
760893934457552897,Wishes,doggo,11,10
760893934457552897,Wishes,None,11,10
760893934457552897,Wishes,None,11,10
760893934457552897,Wishes,None,11,10
760656994973933572,Rose,None,11,10
760656994973933572,Rose,None,11,10
760656994973933572,Rose,None,11,10
760656994973933572,Rose,None,11,10
760641137271070720,Theo,None,12,10
760641137271070720,Theo,None,12,10
760641137271070720,Theo,None,12,10
760641137271070720,Theo,None,12,10
760539183865880579,Atlas,None,12,10
760539183865880579,Atlas,None,12,10
760539183865880579,Atlas,None,12,10
760539183865880579,Atlas,None,12,10
760290219849637889,Rocco,None,13,10
760290219849637889,Rocco,None,13,10
760290219849637889,Rocco,None,13,10
760290219849637889,Rocco,None,13,10
760252756032651264,Fido,None,4,10
760252756032651264,Fido,None,4,10
760252756032651264,Fido,None,4,10
760252756032651264,Fido,None,4,10
760190180481531904,Sadie,None,10,10
760190180481531904,Sadie,None,10,10
760190180481531904,Sadie,None,10,10
760190180481531904,Sadie,None,10,10
759846353224826880,Kirby,None,11,10
759846353224826880,Kirby,None,11,10
759846353224826880,Kirby,None,11,10
759846353224826880,Kirby,None,11,10
759793422261743616,Maggie,doggo,12,10
759793422261743616,Maggie,None,12,10
759793422261743616,Maggie,pupper,12,10
759793422261743616,Maggie,None,12,10
759557299618865152,Emma,None,10,10
759557299618865152,Emma,None,10,10
759557299618865152,Emma,None,10,10
759557299618865152,Emma,None,10,10
759447681597108224,Oakley,None,11,10
759447681597108224,Oakley,None,11,10
759447681597108224,Oakley,None,11,10
759447681597108224,Oakley,None,11,10
759197388317847553,Luna,None,12,10
759197388317847553,Luna,None,12,10
759197388317847553,Luna,None,12,10
759197388317847553,Luna,None,12,10
759159934323924993,None,None,11,10
759159934323924993,None,None,11,10
759159934323924993,None,None,11,10
759159934323924993,None,None,11,10
759099523532779520,Toby,None,7,10
759099523532779520,Toby,None,7,10
759099523532779520,Toby,None,7,10
759099523532779520,Toby,None,7,10
759047813560868866,Spencer,None,11,10
759047813560868866,Spencer,None,11,10
759047813560868866,Spencer,None,11,10
759047813560868866,Spencer,None,11,10
758854675097526272,Lilli,None,11,10
758854675097526272,Lilli,None,11,10
758854675097526272,Lilli,None,11,10
758854675097526272,Lilli,None,11,10
758828659922702336,None,doggo,13,10
758828659922702336,None,None,13,10
758828659922702336,None,None,13,10
758828659922702336,None,None,13,10
758740312047005698,Boston,None,12,10
758740312047005698,Boston,None,12,10
758740312047005698,Boston,None,12,10
758740312047005698,Boston,None,12,10
758474966123810816,Brandonald,None,11,10
758474966123810816,Brandonald,None,11,10
758474966123810816,Brandonald,None,11,10
758474966123810816,Brandonald,None,11,10
758467244762497024,None,None,165,150
758467244762497024,None,None,165,150
758467244762497024,None,None,165,150
758467244762497024,None,None,165,150
758405701903519748,Odie,None,10,10
758405701903519748,Odie,None,10,10
758405701903519748,Odie,None,10,10
758405701903519748,Odie,None,10,10
758355060040593408,Corey,None,11,10
758355060040593408,Corey,None,11,10
758355060040593408,Corey,None,11,10
758355060040593408,Corey,None,11,10
758041019896193024,None,None,9,10
758041019896193024,None,None,9,10
758041019896193024,None,None,9,10
758041019896193024,None,None,9,10
757741869644341248,Leonard,None,10,10
757741869644341248,Leonard,None,10,10
757741869644341248,Leonard,None,10,10
757741869644341248,Leonard,None,10,10
757729163776290825,Chompsky,None,11,10
757729163776290825,Chompsky,None,11,10
757729163776290825,Chompsky,None,11,10
757729163776290825,Chompsky,None,11,10
757725642876129280,Beckham,None,11,10
757725642876129280,Beckham,None,11,10
757725642876129280,Beckham,None,11,10
757725642876129280,Beckham,None,11,10
757611664640446465,Cooper,None,12,10
757611664640446465,Cooper,None,12,10
757611664640446465,Cooper,None,12,10
757611664640446465,Cooper,None,12,10
757597904299253760,None,None,11,10
757597904299253760,None,None,11,10
757597904299253760,None,pupper,11,10
757597904299253760,None,None,11,10
757596066325864448,None,None,4,10
757596066325864448,None,None,4,10
757596066325864448,None,None,4,10
757596066325864448,None,None,4,10
757400162377592832,None,None,13,10
757400162377592832,None,None,13,10
757400162377592832,None,None,13,10
757400162377592832,None,None,13,10
757393109802180609,None,doggo,10,10
757393109802180609,None,None,10,10
757393109802180609,None,None,10,10
757393109802180609,None,None,10,10
757354760399941633,Devón,None,8,10
757354760399941633,Devón,None,8,10
757354760399941633,Devón,None,8,10
757354760399941633,Devón,None,8,10
756998049151549440,Oliver,None,11,10
756998049151549440,Oliver,None,11,10
756998049151549440,Oliver,None,11,10
756998049151549440,Oliver,None,11,10
756939218950160384,Jax,None,12,10
756939218950160384,Jax,None,12,10
756939218950160384,Jax,pupper,12,10
756939218950160384,Jax,None,12,10
756651752796094464,Gert,None,11,10
756651752796094464,Gert,None,11,10
756651752796094464,Gert,None,11,10
756651752796094464,Gert,None,11,10
756526248105566208,None,doggo,13,10
756526248105566208,None,None,13,10
756526248105566208,None,None,13,10
756526248105566208,None,None,13,10
756303284449767430,None,None,11,10
756303284449767430,None,None,11,10
756303284449767430,None,None,11,10
756303284449767430,None,None,11,10
756288534030475264,None,None,12,10
756288534030475264,None,None,12,10
756288534030475264,None,None,12,10
756288534030475264,None,None,12,10
756275833623502848,None,None,10,10
756275833623502848,None,None,10,10
756275833623502848,None,None,10,10
756275833623502848,None,puppo,10,10
755955933503782912,None,None,12,10
755955933503782912,None,None,12,10
755955933503782912,None,pupper,12,10
755955933503782912,None,None,12,10
755206590534418437,one,doggo,14,10
755206590534418437,one,None,14,10
755206590534418437,one,None,14,10
755206590534418437,one,None,14,10
755110668769038337,Watson,None,13,10
755110668769038337,Watson,None,13,10
755110668769038337,Watson,None,13,10
755110668769038337,Watson,None,13,10
754874841593970688,Rubio,None,11,10
754874841593970688,Rubio,None,11,10
754874841593970688,Rubio,None,11,10
754874841593970688,Rubio,None,11,10
754856583969079297,Winnie,None,11,10
754856583969079297,Winnie,None,11,10
754856583969079297,Winnie,None,11,10
754856583969079297,Winnie,None,11,10
754747087846248448,Keith,None,12,10
754747087846248448,Keith,None,12,10
754747087846248448,Keith,None,12,10
754747087846248448,Keith,None,12,10
754482103782404096,Milo,None,10,10
754482103782404096,Milo,None,10,10
754482103782404096,Milo,None,10,10
754482103782404096,Milo,None,10,10
754449512966619136,Dex,None,11,10
754449512966619136,Dex,None,11,10
754449512966619136,Dex,None,11,10
754449512966619136,Dex,None,11,10
754120377874386944,None,None,10,10
754120377874386944,None,None,10,10
754120377874386944,None,None,10,10
754120377874386944,None,None,10,10
753655901052166144,None,None,10,10
